PUBCHEM_CID,HOMO,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Mol_Size_2,Length_Ratio,Len_Div_Diameter,Dipole_Moment,Quadrupole_Moment,ESPmin,ESPmax,Neg_Surface_Area,Overall_Average,Neg_Average,Overall_Variance,Nu,ALIEmin,ALIEmax,ALIE_Ave,LEAmin,LEAmax,LEA_Ave,XLogP,TPSA,Complexity,RotatableBondCount,y,y_class,S_c_tcpl_compliant,S_c_ci_lower_compliant,S_c_ci_upper_compliant,tcpl_binary_compliant,tcpl_ternary_compliant,tcpl_n_tested_compliant,tcpl_n_positive_compliant
12681,-0.358536,0.073295,0.431831,46.28,39.93,15.94,17.29,29.86,13.4424012,7.538,0.411990488,0.958924063,3.488739,11.566045,-40.82379,60.82975,295.33943,0.00087227,-0.0269067,0.00082351,0.24971241,12.12052,18.17796,0.52435333,-49.16273,-19.15063,-1.1273889,0.7,74.6,171,4,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
40273,-0.293553,0.049665,0.343218,15.68,10.97,14.94,13.42,13.7525,1.80126865,7.722,0.518866834,0.98637163,4.439819,13.004658,-39.39454,26.86526,403.4925,-0.0007889,-0.02127987,0.00027532,0.23655725,11.44953,16.7786,0.50471087,-44.43655,-15.11055,-0.9829468,3.4,18.5,141,4,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
11356,-0.292638,-0.024324,0.268314,14.13,15.68,15.0,13.15,14.49,0.948867746,7.885,0.447121883,0.984705399,6.738036,11.586795,-46.79617,50.23784,293.60333,0.00215361,-0.02650311,0.00074499,0.21502096,11.25848,17.94502,0.51961365,-52.05551,-19.7766,-1.1785242,2.0,71.8,155,0,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
16402,-0.307123,0.169485,0.476608,41.06,35.07,5.3,7.72,22.2875,15.94197506,4.863,0.571826928,1.023627288,2.731977,13.812415,-46.57164,27.53654,188.24795,0.00321622,-0.02676375,0.00063119,0.1309427,9.44619,16.51083,0.49480007,-41.411,-19.77432,-0.9799123,-0.2,52.0,31,5,1,1,0.0515491452991453,0.010416666666666666,0.125,0,1,9,9
113646,-0.287603,0.053245,0.340848,30.52,11.29,11.41,10.92,16.035,8.364868499,12.082,0.532358166,0.999307059,6.699485,13.123257,-41.51071,61.60628,813.73858,0.00032677,-0.0150076,0.00043385,0.23667707,9.44438,18.53008,0.49194926,-46.44508,-15.71487,-0.9416688,9.7,70.8,337,18,6,1,0.13783783783783785,0.013513513513513514,0.2333333333333333,1,1,2,2
4980,-0.260748,0.059629,0.320377,24.67,9.63,10.97,13.18,14.6125,5.943451754,8.638,0.457212533,0.991665331,3.884956,16.333251,-36.81498,56.89213,384.18232,-0.00103949,-0.02452081,0.00051946,0.24881634,9.60769,18.20654,0.49887728,-46.47906,-18.752,-1.0706728,2.1,39.3,208,3,11,1,0.5416666666666667,0.25,0.8333333333333334,1,2,2,0
4534,-0.279018,0.069184,0.348202,6.62,6.38,7.04,7.17,6.8025,0.317519684,8.043,0.544167918,0.996548093,1.296275,50.167854,-34.49561,67.78647,604.45934,0.00060195,-0.01909647,0.0006699,0.19911965,11.10484,18.71441,0.50710642,-46.84594,-19.62636,-1.1264806,4.3,80.9,303,5,38,1,0.5913194444444444,0.3,0.8333333333333334,1,2,9,9
6918155,-0.323319,0.01148,0.334799,29.75,6.33,13.54,26.29,18.9775,9.474242384,13.746,0.436961534,0.975669232,5.082777,62.271611,-53.31901,60.93059,503.98521,0.00492801,-0.02925828,0.00071146,0.17691639,11.0739,17.31553,0.50681156,-48.76424,-19.63017,-1.0674094,5.3,99.1,1100,6,14,1,-1.0,-1.0,-1.0,-1,-1,0,0
12870,-0.279623,-0.003493,0.27613,15.13,14.62,13.38,9.52,13.1625,2.197184278,8.207,0.433810473,0.9960892,5.949096,17.462366,-46.10144,50.30753,465.11696,-0.00011684,-0.02174055,0.00055177,0.24794429,11.10378,17.77228,0.50354801,-45.22657,-14.94204,-1.031029,3.8,43.1,250,2,23,1,0.22257551669316378,0.12162162162162163,0.3235294117647059,1,1,2,2
20546,-0.314993,0.067771,0.382764,17.77,14.17,14.95,14.02,15.2275,1.509774404,8.972,0.411387455,0.989465764,0.388442,5.939999,-22.14144,15.4714,358.29821,0.00047095,-0.01046405,0.00012619,0.18225167,11.24732,16.23476,0.49545054,-40.55538,-19.49579,-0.9740741,4.7,0.0,101,4,3,1,0.10964209401709402,0.046875,0.16666666666666666,0,1,9,9
7834,-0.350905,0.175023,0.525929,19.63,41.66,8.57,19.89,22.4375,12.00191521,5.511,0.401521884,0.96002656,2.453222,5.875657,-39.17278,18.21845,108.77189,0.00254795,-0.03180626,0.00048643,0.09224885,12.28876,17.15419,0.51658261,-45.15363,-19.67851,-0.9997445,0.8,12.5,34,1,1,1,0.10317460317460318,0.017857142857142856,0.16666666666666666,0,1,2,2
7822,-0.327546,0.061173,0.388719,12.23,32.73,28.08,4.8,19.46,11.37525604,5.992,0.501373744,0.995482441,3.470105,7.316307,-44.06314,21.07697,236.63599,0.00199601,-0.0208677,0.00060854,0.11966379,12.24905,16.36862,0.50546377,-45.4006,-20.28388,-0.973835,2.2,17.1,86,4,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
23479,-0.135998,0.039601,0.175599,10.01,6.06,5.86,6.02,6.9875,1.746644998,10.525,0.439127666,0.999347921,9.077978,20.400914,-65.65888,35.36335,547.93901,-0.00189135,-0.03304801,0.0007516,0.19160852,5.13234,16.36607,0.47700776,-44.21774,-19.21683,-1.0168424,2.4,12.0,261,6,5,1,-1.0,-1.0,-1.0,-1,-1,0,0
34757,-0.275585,0.057051,0.332636,14.1,10.22,10.85,11.43,11.65,1.477819339,7.484,0.482786123,0.983038614,2.271736,22.7003,-44.48794,55.75765,368.93438,-0.00271903,-0.02398383,0.0007177,0.24449734,10.68329,18.58246,0.49555036,-43.10849,-14.45327,-0.9787679,2.8,67.2,174,0,6,1,0.3333333333333333,0.16666666666666666,0.5,1,1,2,0
1990,-0.322454,0.103862,0.426317,50.92,27.22,25.28,23.33,31.6875,11.18873848,5.786,0.42347593,0.97819063,6.754071,6.783549,-64.10507,76.23874,169.85104,0.00034545,-0.05313835,0.00204203,0.24857731,11.72859,18.69357,0.53266992,-54.17107,-19.22509,-1.1645165,-1.6,49.3,42,0,2,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
135503327,-0.302013,0.028141,0.330154,9.9,43.46,16.24,18.0,21.9,12.80702151,10.002,0.460236465,0.949910095,9.19741,16.888849,-54.33754,75.04287,720.00713,-0.00054541,-0.02507154,0.00096089,0.2468995,9.42875,18.75281,0.50287669,-51.63311,-16.3202,-0.9967392,3.6,84.2,432,9,5,1,-1.0,-1.0,-1.0,-1,-1,0,0
30479,-0.31516,0.008272,0.323432,18.66,33.14,13.31,13.97,19.77,7.990003129,7.715,0.443601455,0.965133906,3.56965,12.639327,-44.79002,47.55928,425.99394,0.0011594,-0.01995316,0.00072269,0.24977458,10.03977,19.11441,0.50764902,-48.62938,-14.56807,-0.9985044,1.7,96.4,316,2,3,1,0.09687499999999999,0.01875,0.19375,0,1,9,9
24261,-0.408873,-0.053285,0.355587,39.73,39.72,44.85,51.4,43.925,4.796126041,4.2,0.424618125,1.000161342,0.575663,10.390808,-29.69682,60.84903,144.29146,0.00872074,-0.03112092,0.00100136,0.14699575,12.77919,14.64643,0.48620259,-42.21597,-11.54873,-0.8010072,2.4,34.1,18,0,1,1,0.10832681680742362,0.008320300281513919,0.20833333333333331,0,1,9,9
4654,-0.31494,0.056293,0.371232,34.81,11.82,14.97,9.76,17.84,9.971767647,7.384,0.456397684,0.980119826,1.092748,12.98586,-36.35002,61.50206,349.41131,0.00191337,-0.0204669,0.00045934,0.23929037,9.83978,18.52795,0.52113892,-60.66566,-19.21296,-1.1891154,-1.9,63.3,179,3,3,1,0.3333333333333333,0.16666666666666666,0.5,1,1,2,2
7385,-0.283971,0.034923,0.318894,14.37,14.9,11.55,14.39,13.8025,1.317713455,7.855,0.420066538,0.979583503,9.544396,17.444744,-48.02698,87.20742,357.14725,0.00205577,-0.03398307,0.00172041,0.22088777,11.08792,19.04311,0.52525918,-46.20769,-18.62049,-1.1410054,-0.1,109.0,245,1,0,0,0.5,0.16666666666666666,0.8333333333333334,1,1,2,0
5910,-0.297955,0.074286,0.372241,13.22,18.81,23.98,15.04,17.7625,4.117064336,7.389,0.461462372,0.98189931,6.178779,38.653559,-52.06123,38.38001,308.89192,0.00709492,-0.03654057,0.000856,0.20956542,10.46799,17.39355,0.51200838,-47.03785,-19.48308,-1.0645935,1.1,44.1,245,3,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,1
94955,-0.304627,-0.031838,0.272789,16.85,16.9,14.29,14.23,15.5675,1.307791554,8.477,0.415113827,0.98973938,11.168493,12.446638,-50.44882,67.33665,307.3344,0.00196696,-0.03871675,0.00128426,0.23212218,11.55552,18.82474,0.55219637,-67.70727,-19.31504,-1.4704215,2.5,71.8,226,0,2,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
12589,-0.384485,-0.004157,0.380328,11.15,37.04,28.24,6.41,20.71,12.4424013,5.237,0.526091876,0.992825419,4.816447,14.953421,-38.75647,29.23766,160.42906,0.00615097,-0.03689566,0.00035603,0.21227118,12.6389,18.68178,0.51733677,-48.65732,-20.1295,-1.0822966,2.7,45.8,77,4,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
2562,-0.297813,0.054858,0.352672,13.25,33.52,9.79,15.08,17.91,9.210469586,10.165,0.485823031,0.998060371,3.033917,16.599344,-48.76972,20.53495,572.74004,-0.00195082,-0.02149045,0.00040959,0.11228425,9.58053,16.8211,0.50078866,-47.0148,-19.33536,-1.0243639,3.8,38.8,356,11,7,1,0.20833333333333331,0.16666666666666666,0.25,1,1,2,2
2733749,-0.279534,0.001389,0.280924,75.62,9.07,9.57,15.35,27.4025,27.94757894,8.031,0.56841064,0.995545106,11.457119,45.873677,-44.76364,69.43114,443.05471,0.00463979,-0.03270796,0.00113107,0.24745741,9.25777,18.72183,0.49697625,-46.30006,-12.71261,-1.0135984,1.0,112.0,285,3,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
4933,-0.301184,0.039942,0.341126,15.82,11.05,10.42,15.31,13.15,2.431943667,7.473,0.527550155,0.983815116,5.551215,18.195109,-37.57149,67.91127,445.04662,0.00289864,-0.01845049,0.00070215,0.18695618,11.5913,16.74482,0.50665543,-46.59346,-14.86253,-0.9498532,3.1,29.1,187,2,16,1,0.12939374447736368,0.05045415562139404,0.20833333333333331,1,1,9,9
6636,-0.32304,0.015504,0.338544,17.02,13.33,9.75,10.38,12.62,2.877438097,6.873,0.529927834,0.995745812,6.003167,19.229895,-39.83134,29.96715,516.55886,-0.00076991,-0.0201799,0.00044615,0.23405211,11.9428,16.92549,0.51041459,-42.01208,-14.80005,-1.0267892,3.7,51.8,322,3,6,1,0.375,0.25,0.5,1,2,2,1
88365,-0.35138,-0.054142,0.297238,13.44,14.23,14.55,14.9,14.28,0.539768469,8.989,0.440331616,0.990723936,2.486047,13.235605,-32.08383,28.44931,236.08806,0.00624906,-0.01752963,0.00038342,0.21883058,12.66846,18.63698,0.5217095,-50.10108,-14.72373,-0.9943408,3.9,45.8,172,0,4,1,0.3333333333333333,0.16666666666666666,0.5,1,1,2,2
68549,-0.163616,0.006129,0.169745,11.87,7.96,6.46,6.87,8.29,2.138375552,12.772,0.418605333,0.954575863,7.875354,23.330469,-48.81418,62.77091,676.85583,-0.00021831,-0.02366302,0.00078124,0.24975332,5.68149,18.01693,0.49287222,-50.71618,-19.23882,-1.0878932,2.4,81.9,554,8,1,1,0.5,0.06083027592009732,0.9391697240799026,1,1,2,1
78950,-0.338804,0.080963,0.419767,11.55,14.78,25.43,9.7,15.365,6.088778613,5.991,0.487437867,0.980458099,2.016997,9.065317,-36.56083,52.59632,267.42936,0.00111759,-0.02377084,0.0005227,0.2463593,10.66493,17.34693,0.50893814,-51.48078,-20.02365,-1.0701401,-0.6,49.7,72,5,3,1,0.08134920634920635,0.023809523809523808,0.16666666666666666,0,1,2,2
3042,-0.297271,0.080266,0.377537,19.37,32.7,24.5,3.67,20.06,10.5899882,11.212,0.433773597,0.949086696,3.516581,14.080689,-42.48554,13.70268,420.55119,0.00110898,-0.01535768,0.00037189,0.06839958,9.66125,16.60022,0.49945083,-48.5734,-20.70125,-1.0005045,5.5,29.5,326,8,17,1,0.3333333333333333,0.16666666666666666,0.5,1,1,2,2
2256,-0.314015,0.033695,0.34771,16.56,14.51,16.31,14.46,15.46,0.979157801,10.674,0.401002147,0.978344394,5.04533,15.697647,-39.14503,41.65602,393.30569,0.00052141,-0.02327175,0.00036827,0.21976716,11.27302,16.74425,0.50450625,-40.77828,-14.72698,-0.9653864,2.6,62.7,166,4,7,1,0.05980362126471989,0.0391566265060241,0.10000000000000002,0,1,9,9
6808,-0.321858,0.046378,0.368236,22.43,24.38,17.1,13.46,19.3425,4.316876041,7.972,0.395120869,0.988679245,2.104153,15.41797,-38.06577,51.92509,219.84836,0.0038126,-0.03141429,0.00059755,0.22381567,10.41248,17.19829,0.51727919,-46.59595,-19.06097,-1.1251117,0.2,46.2,221,0,0,0,0.09957264957264957,0.016666666666666666,0.16666666666666666,0,1,9,9
14295,-0.315046,0.068516,0.383562,17.7,14.92,15.45,14.15,15.555,1.321864214,6.961,0.424818359,0.998854167,2.225578,11.041301,-45.69541,47.62586,264.56952,-0.00012729,-0.02485258,0.000489,0.21199525,11.26618,17.2116,0.50069115,-51.61236,-19.48858,-1.0391716,2.4,20.2,84,2,0,0,0.10536758563074351,0.017857142857142856,0.16666666666666666,0,1,2,2
2466,-0.295146,0.059951,0.355097,16.77,11.61,14.15,10.38,13.2275,2.455853976,6.843,0.563874509,0.996072174,7.219219,26.631658,-58.72581,66.01333,392.43703,0.00057546,-0.03308957,0.00111182,0.23638924,11.23277,18.51215,0.50956136,-53.99977,-19.483,-1.0901609,1.9,58.6,200,6,12,1,0.3333333333333333,0.16666666666666666,0.5,1,1,2,1
13118,-0.271651,-0.049098,0.222553,9.36,10.3,10.76,13.32,10.935,1.466517985,12.656,0.438462808,0.976534738,18.131954,51.894975,-52.16992,74.62739,552.3471,0.0022648,-0.03929515,0.00124393,0.24912469,10.36497,18.47096,0.52735637,-51.17078,-18.45211,-1.2356832,1.7,195.0,601,5,57,1,0.8333333333333334,0.3331782455987909,0.999783091529969,1,2,2,2
2734160,-0.119846,0.094749,0.214594,14.61,14.88,15.52,13.12,14.5325,0.879925423,6.541,0.454753669,0.992147665,4.612823,5.127469,-46.62933,34.0571,295.8613,0.00072062,-0.02351685,0.00044669,0.21844243,5.40603,16.83629,0.45255226,-39.14742,-18.83245,-0.9626423,2.4,8.8,72,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
3090,-0.331497,-0.033485,0.298012,17.67,14.66,17.95,15.22,16.375,1.451972796,7.436,0.443568802,0.997743876,6.302464,12.904821,-43.15388,38.42493,245.50346,0.00431253,-0.03297335,0.0006333,0.23534264,11.21732,18.10523,0.53024286,-51.06937,-19.01222,-1.17493,0.1,63.6,144,0,1,1,0.1369047619047619,0.07142857142857142,0.21428571428571427,1,1,8,6
10220256,-0.317479,0.029173,0.346652,18.22,14.52,16.27,15.52,16.1325,1.355717061,8.594,0.485226927,0.9882134,7.286354,24.223207,-53.98367,33.16704,416.26306,0.00268164,-0.0268606,0.00078155,0.18621285,11.20491,17.9396,0.5072578,-45.64123,-19.41819,-1.0771636,2.8,35.5,290,4,2,1,0.375,0.25,0.5,1,2,2,0
71027,-0.325644,0.00361,0.329255,10.63,8.53,17.34,7.84,11.085,3.754667096,9.157,0.421417116,0.984,5.009642,27.324831,-47.00873,23.17834,384.57409,0.00172389,-0.02079038,0.00054788,0.1516575,11.39654,16.53732,0.50198346,-45.10163,-18.99256,-1.0634602,3.7,17.1,222,3,29,1,0.375,0.25,0.5,1,2,2,2
9280,-0.118867,0.044949,0.163816,11.15,6.28,8.3,6.36,8.0225,1.97853955,9.625,0.409272237,0.984780353,10.45996,18.211268,-64.29539,47.02251,570.94907,-0.00271674,-0.03493466,0.00117084,0.23028193,5.92422,18.29972,0.48223169,-47.16143,-19.50999,-1.062933,2.4,38.3,249,4,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
11127402,-0.29705,0.105017,0.402067,7.46,19.38,18.38,2.97,12.0475,7.023394389,8.168,0.399563492,0.978903364,0.293794,1.593781,-16.24203,8.95829,342.73753,0.00172,-0.00428585,3.31e-05,0.22097385,10.25557,15.80052,0.49300492,-38.38953,-19.76044,-0.9690439,5.0,0.0,332,0,18,1,0.1255980861244019,0.013157894736842105,0.25,1,1,2,2
15387,-0.293564,0.02118,0.314745,13.2,33.02,13.24,15.75,18.8025,8.273216953,8.879,0.476308334,0.972990953,3.131368,8.647921,-42.66625,25.30243,336.45484,0.00243814,-0.01933093,0.00041835,0.12544851,9.92282,18.70239,0.50492086,-60.62924,-19.66915,-1.0894312,3.3,20.3,279,5,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,1,0
12358480,-0.331661,0.022808,0.354469,13.75,9.92,17.67,9.34,12.67,3.347304886,9.041,0.365311537,0.994728622,2.650441,16.299006,-29.2704,28.72368,463.29728,0.00292052,-0.01424573,0.0002292,0.24542724,12.50984,16.8951,0.50807114,-45.8528,-16.05142,-0.829619,3.7,12.5,516,0,2,1,0.1093385780885781,0.022727272727272724,0.25,0,1,9,9
7508,-0.314933,0.049046,0.363979,35.94,23.95,31.34,24.18,28.8525,5.056853641,7.106,0.355940497,0.959124473,3.565078,8.695711,-43.65423,23.93854,180.98677,0.00154291,-0.02995984,0.00061561,0.13341193,10.23879,16.14875,0.50510293,-44.5967,-20.26621,-1.0145824,1.2,17.1,105,1,0,0,0.3333333333333333,0.16666666666666666,0.5,1,1,2,0
5271569,-0.356376,0.022748,0.379125,21.57,17.23,14.6,14.91,17.0775,2.78576179,7.857,0.553508288,0.994579156,1.555286,17.757783,-41.44477,27.13147,363.48237,-0.00223257,-0.02942351,0.00056802,0.10774429,11.65321,17.0999,0.51377081,-47.3341,-19.51635,-1.0484418,2.7,52.6,209,10,2,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
5482,-0.30505,0.031618,0.336668,16.54,20.66,9.64,14.02,15.215,3.997258435,11.645,0.405694059,0.937191597,3.320336,37.265188,-54.72553,34.03438,553.92269,0.00382958,-0.01792882,0.00059819,0.21831446,10.48398,17.34901,0.49765784,-45.68811,-13.40019,-0.9025248,5.3,55.3,379,6,41,1,0.8333333333333334,0.3331782455987909,0.999783091529969,1,2,2,2
24180680,-0.324761,0.032789,0.35755,5.92,5.28,15.29,26.07,13.14,8.451559028,10.491,0.639786644,0.999232709,15.99445,219.77731,-58.12028,68.66242,1285.36465,0.00442458,-0.02773036,0.00087522,0.24208624,11.43353,17.52595,0.51146177,-56.16687,-19.96892,-1.1146528,0.5,288.0,1870,12,28,1,-1.0,-1.0,-1.0,-1,-1,0,0
8478,-0.108997,0.038759,0.147756,11.68,12.74,11.85,15.04,12.8275,1.339316523,8.944,0.560555035,0.991490505,41.027062,77.258498,-111.5693,84.29385,936.09311,-0.00401358,-0.07031168,0.00214584,0.24337618,5.96719,17.83533,0.4866456,-46.70742,-18.86254,-0.9982272,2.4,18.5,466,12,61,1,0.525,0.17499999999999996,0.9,1,2,2,2
6435801,-0.307903,0.034715,0.342618,21.14,17.68,20.52,26.91,21.5625,3.351674022,7.625,0.517387371,0.98961794,3.942041,47.143074,-57.37765,72.71582,363.71664,0.00417978,-0.03793499,0.00117209,0.23624597,9.70574,18.56463,0.51286781,-47.2131,-18.10114,-1.0656327,-7.0,110.0,326,4,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
2336,-0.248149,-0.020243,0.227906,6.42,6.19,5.91,5.93,6.1125,0.209090292,9.498,0.516657298,0.995163852,0.018842,21.35162,-19.21688,19.89512,518.51701,-0.00274391,-0.01940735,0.00014746,0.24576631,10.86638,16.37485,0.49119893,-45.29187,-19.3623,-1.1198598,6.0,0.0,372,0,26,1,0.5,0.16666666666666666,0.8333333333333334,1,1,2,2
198212,-0.318592,0.006827,0.325418,22.84,12.48,12.44,11.62,14.845,4.628658013,8.567,0.460843501,0.999267668,5.312622,28.071294,-64.45194,68.49526,326.83073,0.00132756,-0.03609573,0.00130372,0.22958936,11.49251,18.89581,0.51962555,-46.09051,-19.87899,-1.1749058,1.6,80.4,227,2,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
13905,-0.309807,0.029741,0.339548,49.19,14.78,14.15,14.17,23.0725,15.08107154,11.078,0.425790245,0.962764279,4.53937,17.274961,-48.19746,39.34483,402.5318,-0.00171439,-0.02770059,0.0004552,0.17191396,9.74944,16.79392,0.50053832,-40.83538,-13.95471,-0.951693,2.5,88.0,143,5,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,1
8031,-0.34427,0.147835,0.492105,16.02,17.95,5.39,4.88,11.06,5.966887799,6.645,0.449043899,0.983270321,2.280673,9.615941,-41.15114,47.31555,285.05425,0.00107307,-0.01987384,0.00058902,0.22762358,11.83866,17.00175,0.50318428,-49.96743,-20.32087,-1.0058418,0.8,40.5,91,3,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
11722,-0.354253,0.126882,0.481135,53.73,37.36,28.28,17.34,34.1775,13.32957684,5.711,0.434472528,0.995685146,3.042137,10.764635,-47.60149,48.02016,185.79074,-0.00121071,-0.03050939,0.00102617,0.23653923,11.74939,18.08994,0.53308673,-46.18958,-19.39515,-1.1087479,-0.7,52.3,42,1,3,1,0.07595182595182595,0.022727272727272724,0.16666666666666666,0,1,9,9
969516,-0.282039,-0.005739,0.2763,8.74,8.68,11.53,10.96,9.9775,1.283596023,10.299,0.51188602,0.967804346,6.337239,45.070716,-48.23298,67.07477,722.46457,-0.00014828,-0.02681134,0.00074003,0.23687441,11.14272,18.72356,0.51391572,-50.01826,-19.51876,-1.1601733,3.2,93.1,507,8,54,1,0.6581491034143945,0.521186440677966,0.7916666666666667,1,2,9,9
7220,-0.305414,0.005371,0.310785,14.31,13.68,11.6,13.89,13.37,1.046780779,7.535,0.442802548,0.986603088,0.345964,11.377872,-31.06844,60.43786,298.25525,-0.00119924,-0.01986426,0.00054594,0.19440454,11.24366,18.97805,0.50954345,-50.37122,-18.55688,-1.1312976,1.0,41.6,92,0,1,1,0.24979296066252588,0.02458592132505176,0.534963768115942,1,1,9,9
9526,-0.405531,0.067765,0.473296,15.43,23.13,16.59,19.57,18.68,2.980151003,5.798,0.412439302,0.939736347,3.324038,13.036257,-26.54208,33.46399,305.59454,0.00114628,-0.01566999,0.00046378,0.2462562,13.61372,19.77679,0.58260057,-70.757,-20.65469,-1.4299785,0.9,51.8,172,1,7,1,0.5416666666666667,0.25,0.8333333333333334,1,2,2,2
636398,-0.321608,0.02481,0.346418,11.1,33.56,16.54,25.54,21.685,8.578897074,10.33,0.478829064,0.979888746,2.910625,68.826807,-55.31739,59.05404,471.58846,0.00516552,-0.03492423,0.00080327,0.15280994,10.89779,17.22549,0.51160258,-48.42606,-20.4443,-1.071522,4.2,107.0,938,9,3,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
114994,-0.319842,0.018021,0.337862,12.65,12.92,10.45,15.25,12.8175,1.700049632,11.689,0.415368349,0.987359551,6.007114,29.220139,-50.48626,68.65189,558.80774,0.00232632,-0.02288902,0.0007881,0.24595492,11.56375,18.42887,0.50540677,-48.21322,-14.78291,-1.023536,3.0,49.4,419,3,9,1,0.037575757575757575,0.015151515151515152,0.06,0,0,9,9
23665759,-0.226122,0.00566,0.231782,37.36,18.02,14.99,29.45,24.955,8.964994423,5.326,0.392217568,0.97012012,8.118838,7.130947,-51.65184,104.61267,222.69705,0.00728915,-0.04367423,0.00374378,0.15037943,10.84912,22.50707,0.51987643,-42.67972,-14.49761,-0.8739981,2.4,40.1,46,1,0,0,0.07187500000000001,0.015625,0.10000000000000002,0,1,9,9
11671,-0.360941,0.075932,0.436873,36.05,26.14,27.47,8.84,24.625,9.87529873,6.723,0.360814301,0.971767594,3.304523,7.694142,-49.82561,61.6196,180.62275,0.00099534,-0.03442028,0.00087931,0.24097122,12.14752,18.14112,0.5255167,-51.57227,-19.21354,-1.1099119,-0.4,57.5,84,1,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,1
9352,-0.26,0.029931,0.289931,7.16,6.28,5.8,6.95,6.5475,0.540248785,8.019,0.585594742,1.004474663,7.41368,45.819048,-46.18617,58.80689,599.91936,-0.0017925,-0.02789729,0.0007656,0.24985856,11.15331,16.60636,0.50846236,-46.42815,-19.98232,-1.1052992,2.4,58.2,385,2,2,1,0.3972222222222222,0.125,0.9,1,1,3,0
39485,-0.303298,0.020736,0.324034,18.28,14.05,19.56,15.69,16.895,2.154443083,7.201,0.549364832,0.998784441,3.366204,16.585329,-39.34487,24.19422,386.83378,-4.06e-05,-0.02031772,0.00033905,0.18243968,11.21853,17.01525,0.51038875,-46.10401,-19.44909,-1.088553,2.4,35.5,183,6,11,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
60196345,-0.329611,0.035474,0.365085,10.36,11.92,32.47,25.22,19.9925,9.232619821,9.531,0.395245509,0.933285509,10.514272,21.858875,-68.14392,69.7018,395.50124,0.00223193,-0.04471991,0.00131212,0.24919385,11.88266,17.88247,0.52464988,-50.82399,-19.07817,-1.1501811,-3.4,127.0,221,6,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
6437380,-0.291844,-0.006341,0.285502,18.62,6.99,8.54,6.88,10.2575,4.872506414,15.209,0.453363147,0.976508748,5.0672,28.44547,-41.6351,33.15214,874.4153,0.00270722,-0.01465472,0.00024722,0.24826694,10.52128,17.12324,0.49531882,-51.36494,-14.81758,-0.9727136,8.7,23.5,671,10,20,1,0.8333333333333334,0.3331782455987909,0.999783091529969,1,2,2,2
6240,-0.182708,0.023938,0.206646,15.05,13.18,6.62,7.53,10.595,3.595973443,12.581,0.408315368,0.994002099,5.144425,18.385962,-48.82318,30.34663,624.0822,-0.00110051,-0.01843723,0.00048917,0.23260785,5.60141,23.46903,0.47135865,-42.67639,-14.81691,-0.9717132,2.4,31.8,339,4,55,1,0.5245894479385046,0.2465277777777778,0.7916666666666667,1,2,9,9
