SampleName_x,MolecularFormula,MolecularWeight,CanonicalSMILES,IsomericSMILES,InChI,InChIKey,IUPACName,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount
6291,C21H26O2,310.4,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC,"InChI=1S/C21H26O2/c1-4-21(22)12-10-19-18-7-5-14-13-15(23-3)6-8-16(14)17(18)9-11-20(19,21)2/h1,6,8,13,17-19,22H,5,7,9-12H2,2-3H3/t17-,18-,19+,20+,21+/m1/s1",IMSSROKUHAOUJS-MJCUULBUSA-N,"(8R,9S,13S,14S,17R)-17-ethynyl-3-methoxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-ol",4,310.1932801,310.1932801,29.5,519,0,1,2,2,23,0,5,5,0,0,0,0,1
8667,C14H20ClN3S,297.8,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2.Cl,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2.Cl,"InChI=1S/C14H19N3S.ClH/c1-16(2)9-10-17(12-13-6-5-11-18-13)14-7-3-4-8-15-14;/h3-8,11H,9-10,12H2,1-2H3;1H",BONORRGKLJBGRV-UHFFFAOYSA-N,"N,N-dimethyl-N'-pyridin-2-yl-N'-(thiophen-2-ylmethyl)ethane-1,2-diamine;hydrochloride",,297.1066465,297.1066465,47.6,235,0,1,4,6,19,0,0,0,0,0,0,0,2
1674,C21H16,268.4,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1,"InChI=1S/C21H16/c1-13-6-7-15-12-20-17-5-3-2-4-14(17)8-9-18(20)19-11-10-16(13)21(15)19/h2-9,12H,10-11H2,1H3",PPQNQXQZIWHJRB-UHFFFAOYSA-N,"3-methyl-1,2-dihydrobenzo[j]aceanthrylene",6.4,268.1252005,268.1252005,0,399,0,0,0,0,21,0,0,0,0,0,0,0,1
6344,CH2Cl2,84.93,C(Cl)Cl,C(Cl)Cl,InChI=1S/CH2Cl2/c2-1-3/h1H2,YMWUJEATGCHHMB-UHFFFAOYSA-N,dichloromethane,1.5,83.9533555,83.9533555,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1
23668193,NNaO2,68.995,N(=O)[O-].[Na+],N(=O)[O-].[Na+],"InChI=1S/HNO2.Na/c2-1-3;/h(H,2,3);/q;+1/p-1",LPXPTNMVRIOKMN-UHFFFAOYSA-M,sodium;nitrite,,68.98267252,68.98267252,52.5,13,0,0,3,0,4,0,0,0,0,0,0,0,2
7447,C7H8N2O3,168.15,COC1=C(C=C(C=C1)[N+](=O)[O-])N,COC1=C(C=C(C=C1)[N+](=O)[O-])N,"InChI=1S/C7H8N2O3/c1-12-7-3-2-5(9(10)11)4-6(7)8/h2-4H,8H2,1H3",NIPDVSLAMPAWTP-UHFFFAOYSA-N,2-methoxy-5-nitroaniline,1.5,168.0534921,168.0534921,81.1,169,0,1,4,1,12,0,0,0,0,0,0,0,1
13613,C6H12N2O,128.17,C1CCCN(CC1)N=O,C1CCCN(CC1)N=O,InChI=1S/C6H12N2O/c9-7-8-5-3-1-2-4-6-8/h1-6H2,UZMVSVHUTOAPTD-UHFFFAOYSA-N,1-nitrosoazepane,0.9,128.094963,128.094963,32.7,87,0,0,3,0,9,0,0,0,0,0,0,0,1
7579,C12H12N2O,200.24,C1=CC(=CC=C1N)OC2=CC=C(C=C2)N,C1=CC(=CC=C1N)OC2=CC=C(C=C2)N,"InChI=1S/C12H12N2O/c13-9-1-5-11(6-2-9)15-12-7-3-10(14)4-8-12/h1-8H,13-14H2",HLBLWEWZXPIGSM-UHFFFAOYSA-N,4-(4-aminophenoxy)aniline,1.4,200.094963,200.094963,61.3,162,0,2,3,2,15,0,0,0,0,0,0,0,1
7619,C11H12N2OS2,252.4,C1COCCN1SC2=NC3=CC=CC=C3S2,C1COCCN1SC2=NC3=CC=CC=C3S2,"InChI=1S/C11H12N2OS2/c1-2-4-10-9(3-1)12-11(15-10)16-13-5-7-14-8-6-13/h1-4H,5-8H2",MHKLKWCYGIBEQF-UHFFFAOYSA-N,"4-(1,3-benzothiazol-2-ylsulfanyl)morpholine",2.7,252.0391054,252.0391054,78.9,236,0,0,5,2,16,0,0,0,0,0,0,0,1
13266,C10H16ClN5,241.72,C1=CC=C(C=C1)CCN=C(N)N=C(N)N.Cl,C1=CC=C(C=C1)CCN=C(N)N=C(N)N.Cl,"InChI=1S/C10H15N5.ClH/c11-9(12)15-10(13)14-7-6-8-4-2-1-3-5-8;/h1-5H,6-7H2,(H6,11,12,13,14,15);1H",YSUCWSWKRIOILX-UHFFFAOYSA-N,1-(diaminomethylidene)-2-(2-phenylethyl)guanidine;hydrochloride,,241.1094232,241.1094232,103,236,0,4,1,4,16,0,0,0,0,0,0,0,2
23662190,C12H11N2NaO3,254.22,CCC1(C(=O)NC(=O)N=C1[O-])C2=CC=CC=C2.[Na+],CCC1(C(=O)NC(=O)N=C1[O-])C2=CC=CC=C2.[Na+],"InChI=1S/C12H12N2O3.Na/c1-2-12(8-6-4-3-5-7-8)9(15)13-11(17)14-10(12)16;/h3-7H,2H2,1H3,(H2,13,14,15,16,17);/q;+1/p-1",WRLGYAWRGXKSKG-UHFFFAOYSA-M,"sodium;5-ethyl-2,6-dioxo-5-phenylpyrimidin-4-olate",,254.0667365,254.0667365,81.6,378,0,1,3,2,18,0,1,0,1,0,0,0,2
4764,C20H14O4,318.3,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,"InChI=1S/C20H14O4/c21-15-9-5-13(6-10-15)20(14-7-11-16(22)12-8-14)18-4-2-1-3-17(18)19(23)24-20/h1-12,21-22H",KJFMBFZCATUALV-UHFFFAOYSA-N,"3,3-bis(4-hydroxyphenyl)-2-benzofuran-1-one",3.6,318.0892089,318.0892089,66.8,438,0,2,4,2,24,0,0,0,0,0,0,0,1
5284441,C18H23Cl2NO,340.3,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl,"InChI=1S/C18H22ClNO.ClH/c1-16(15-21-18-10-6-3-7-11-18)20(13-12-19)14-17-8-4-2-5-9-17;/h2-11,16H,12-15H2,1H3;1H",VBCPVIWPDJVHAN-UHFFFAOYSA-N,N-benzyl-N-(2-chloroethyl)-1-phenoxypropan-2-amine;hydrochloride,,339.1156697,339.1156697,12.5,262,0,1,2,8,22,0,1,0,1,0,0,0,2
7673,C7H5NS,135.19,C1=CC=C(C=C1)N=C=S,C1=CC=C(C=C1)N=C=S,InChI=1S/C7H5NS/c9-6-8-7-4-2-1-3-5-7/h1-5H,QKFJKGMPGYROCL-UHFFFAOYSA-N,isothiocyanatobenzene,3.3,135.0142703,135.0142703,44.4,121,0,0,2,1,9,0,0,0,0,0,0,0,1
4883,C14H22N2O3,266.34,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O,"InChI=1S/C14H22N2O3/c1-10(2)15-8-13(18)9-19-14-6-4-12(5-7-14)16-11(3)17/h4-7,10,13,15,18H,8-9H2,1-3H3,(H,16,17)",DURULFYMVIFBIR-UHFFFAOYSA-N,N-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide,0.8,266.1630426,266.1630426,70.6,263,0,3,4,7,19,0,1,0,1,0,0,0,1
1030,C3H8O2,76.09,CC(CO)O,CC(CO)O,"InChI=1S/C3H8O2/c1-3(5)2-4/h3-5H,2H2,1H3",DNIAPMSPPWPWGF-UHFFFAOYSA-N,"propane-1,2-diol",-0.9,76.05242949,76.05242949,40.5,20,0,2,2,1,5,0,1,0,1,0,0,0,1
5144,C10H10O2,162.18,C=CCC1=CC2=C(C=C1)OCO2,C=CCC1=CC2=C(C=C1)OCO2,"InChI=1S/C10H10O2/c1-2-3-8-4-5-9-10(6-8)12-7-11-9/h2,4-6H,1,3,7H2",ZMQAAUBTXCXRIC-UHFFFAOYSA-N,"5-prop-2-enyl-1,3-benzodioxole",3,162.0680796,162.0680796,18.5,167,0,0,2,2,12,0,0,0,0,0,0,0,1
5339,C18H14N4O5S,398.4,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,"InChI=1S/C18H14N4O5S/c23-16-9-6-13(11-15(16)18(24)25)21-20-12-4-7-14(8-5-12)28(26,27)22-17-3-1-2-10-19-17/h1-11,23H,(H,19,22)(H,24,25)",NCEXYHBECQHGNR-UHFFFAOYSA-N,2-hydroxy-5-[[4-(pyridin-2-ylsulfamoyl)phenyl]diazenyl]benzoic acid,-0.7,398.0684907,398.0684907,150,657,0,3,9,6,28,0,0,0,0,0,0,0,1
20055509,C17H28BrNO7,438.3,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4.O.O.O.Br,CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4.O.O.O.Br,"InChI=1S/C17H21NO4.BrH.3H2O/c1-18-13-7-11(8-14(18)16-15(13)22-16)21-17(20)12(9-19)10-5-3-2-4-6-10;;;;/h2-6,11-16,19H,7-9H2,1H3;1H;3*1H2/t11?,12-,13-,14+,15-,16+;;;;/m1..../s1",LACQPOBCQQPVIT-CQPQIMGBSA-N,"[(1R,2R,4S,5S)-9-methyl-3-oxa-9-azatricyclo[3.3.1.02,4]nonan-7-yl] (2S)-3-hydroxy-2-phenylpropanoate;trihydrate;hydrobromide",,437.10491,437.10491,65.3,418,0,5,8,5,26,0,5,5,0,0,0,0,5
41478,C8H24O12P2S,406.28,C(O)[P+](CO)(CO)CO.C(O)[P+](CO)(CO)CO.[O-]S(=O)(=O)[O-],C(O)[P+](CO)(CO)CO.C(O)[P+](CO)(CO)CO.[O-]S(=O)(=O)[O-],"InChI=1S/2C4H12O4P.H2O4S/c2*5-1-9(2-6,3-7)4-8;1-5(2,3)4/h2*5-8H,1-4H2;(H2,1,2,3,4)/q2*+1;/p-2",YIEDHPBKGZGLIK-UHFFFAOYSA-L,tetrakis(hydroxymethyl)phosphanium;sulfate,,406.0463714,406.0463714,251,118,0,8,12,8,23,0,0,0,0,0,0,0,3
7347,C6H12N2S3,208.4,CN(C)C(=S)SC(=S)N(C)C,CN(C)C(=S)SC(=S)N(C)C,InChI=1S/C6H12N2S3/c1-7(2)5(9)11-6(10)8(3)4/h1-4H3,REQPQFUJGGOFQL-UHFFFAOYSA-N,"dimethylcarbamothioyl N,N-dimethylcarbamodithioate",1.7,208.0162619,208.0162619,96,147,0,0,3,2,11,0,0,0,0,0,0,0,1
7066,C14H19N3S,261.39,CN(C)CCN(CC1=CSC=C1)C2=CC=CC=N2,CN(C)CCN(CC1=CSC=C1)C2=CC=CC=N2,"InChI=1S/C14H19N3S/c1-16(2)8-9-17(11-13-6-10-18-12-13)14-5-3-4-7-15-14/h3-7,10,12H,8-9,11H2,1-2H3",RCGYDFVCAAKKNG-UHFFFAOYSA-N,"N,N-dimethyl-N'-pyridin-2-yl-N'-(thiophen-3-ylmethyl)ethane-1,2-diamine",3,261.1299688,261.1299688,47.6,235,0,0,4,6,18,0,0,0,0,0,0,0,1
5430,C10H7N3S,201.25,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,"InChI=1S/C10H7N3S/c1-2-4-8-7(3-1)12-10(13-8)9-5-14-6-11-9/h1-6H,(H,12,13)",WJCNZQLZVWNLKY-UHFFFAOYSA-N,"4-(1H-benzimidazol-2-yl)-1,3-thiazole",2.5,201.0360684,201.0360684,69.8,212,0,1,3,1,14,0,0,0,0,0,0,0,1
5453,C6H12N3PS,189.22,C1CN1P(=S)(N2CC2)N3CC3,C1CN1P(=S)(N2CC2)N3CC3,"InChI=1S/C6H12N3PS/c11-10(7-1-2-7,8-3-4-8)9-5-6-9/h1-6H2",FOCVUCIESVLUNU-UHFFFAOYSA-N,tris(aziridin-1-yl)-sulfanylidene-lambda5-phosphane,0.5,189.0489556,189.0489556,41.1,194,0,0,4,3,11,0,0,0,0,0,0,0,1
6278,C2H3Cl3,133.4,CC(Cl)(Cl)Cl,CC(Cl)(Cl)Cl,"InChI=1S/C2H3Cl3/c1-2(3,4)5/h1H3",UOCLXMDMGBRAIB-UHFFFAOYSA-N,"1,1,1-trichloroethane",2.4,131.930033,131.930033,0,26,0,0,0,0,5,0,0,0,0,0,0,0,1
6575,C2HCl3,131.38,C(=C(Cl)Cl)Cl,C(=C(Cl)Cl)Cl,InChI=1S/C2HCl3/c3-1-2(4)5/h1H,XSTXAVWGXDQKEL-UHFFFAOYSA-N,"1,1,2-trichloroethene",2.6,129.914383,129.914383,0,42,0,0,0,0,5,0,0,0,0,0,0,0,1
8607,C9H4Cl3NO2S,296.6,C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,"InChI=1S/C9H4Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-4H",HKIOYBQGHSTUDB-UHFFFAOYSA-N,"2-(trichloromethylsulfanyl)isoindole-1,3-dione",2.8,294.902833,294.902833,62.7,307,0,0,3,1,16,0,0,0,0,0,0,0,1
7158,C9H7Cl3O3,269.5,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,"InChI=1S/C9H7Cl3O3/c1-4(9(13)14)15-8-3-6(11)5(10)2-7(8)12/h2-4H,1H3,(H,13,14)",ZLSWBLPERHFHIS-UHFFFAOYSA-N,"2-(2,4,5-trichlorophenoxy)propanoic acid",3.8,267.946077,267.946077,46.5,237,0,1,3,3,15,0,1,0,1,0,0,0,1
5853,C4H8Cl3O4P,257.43,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,"InChI=1S/C4H8Cl3O4P/c1-10-12(9,11-2)3(8)4(5,6)7/h3,8H,1-2H3",NFACJZMKEDPNKN-UHFFFAOYSA-N,"2,2,2-trichloro-1-dimethoxyphosphorylethanol",0.5,255.922579,255.922579,55.8,183,0,1,4,3,12,0,1,0,1,0,0,0,1
5284472,C19H25ClN2O,332.9,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3.O.Cl,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3.O.Cl,"InChI=1S/C19H22N2.ClH.H2O/c1-16-7-9-17(10-8-16)18(19-6-2-3-12-20-19)11-15-21-13-4-5-14-21;;/h2-3,6-12H,4-5,13-15H2,1H3;1H;1H2/b18-11+;;",CUZMOIXUFHOLLN-UMVVUDSKSA-N,2-[(E)-1-(4-methylphenyl)-3-pyrrolidin-1-ylprop-1-enyl]pyridine;hydrate;hydrochloride,,332.1655411,332.1655411,17.1,336,0,2,3,4,23,0,0,0,0,1,1,0,3
6537,C24H51O4P,434.6,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,"InChI=1S/C24H51O4P/c1-7-13-16-22(10-4)19-26-29(25,27-20-23(11-5)17-14-8-2)28-21-24(12-6)18-15-9-3/h22-24H,7-21H2,1-6H3",GTVWRXDRKAHEAD-UHFFFAOYSA-N,tris(2-ethylhexyl) phosphate,8.9,434.3524971,434.3524971,44.8,345,0,0,4,21,29,0,3,0,3,0,0,0,1
1148,C11H12N2O2,204.22,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)",QIVBCDIJIAJPQS-UHFFFAOYSA-N,2-amino-3-(1H-indol-3-yl)propanoic acid,-1.1,204.0898776,204.0898776,79.1,245,0,3,3,3,15,0,1,0,1,0,0,0,1
5281576,C18H22O5,318.4,CC1CCCC(=O)CCCC=CC2=C(C(=CC(=C2)O)O)C(=O)O1,C[C@H]1CCCC(=O)CCC/C=C/C2=C(C(=CC(=C2)O)O)C(=O)O1,"InChI=1S/C18H22O5/c1-12-6-5-9-14(19)8-4-2-3-7-13-10-15(20)11-16(21)17(13)18(22)23-12/h3,7,10-12,20-21H,2,4-6,8-9H2,1H3/b7-3+/t12-/m0/s1",MBMQEIFVQACCCH-QBODLPLBSA-N,"(4S,12E)-16,18-dihydroxy-4-methyl-3-oxabicyclo[12.4.0]octadeca-1(14),12,15,17-tetraene-2,8-dione",3.6,318.1467238,318.1467238,83.8,445,0,2,5,0,23,0,1,1,0,1,1,0,1
5284483,C18H36N2S4Zn,474.1,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2],CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2],"InChI=1S/2C9H19NS2.Zn/c2*1-3-5-7-10(9(11)12)8-6-4-2;/h2*3-8H2,1-2H3,(H,11,12);/q;;+2/p-2",BOXSVZNGTQTENJ-UHFFFAOYSA-L,"zinc;N,N-dibutylcarbamodithioate",,472.105276,472.105276,72.7,112,0,0,4,12,25,0,0,0,0,0,0,0,3
8722,C6H12N2S4Zn,305.8,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],"InChI=1S/2C3H7NS2.Zn/c2*1-4(2)3(5)6;/h2*1-2H3,(H,5,6);/q;;+2/p-2",DUBNHZYBDBBJHD-UHFFFAOYSA-L,"zinc;N,N-dimethylcarbamodithioate",,303.917475,303.917475,72.7,54,0,0,4,0,13,0,0,0,0,0,0,0,3
8142,C8H17Cl,148.67,CCCCCCCCCl,CCCCCCCCCl,"InChI=1S/C8H17Cl/c1-2-3-4-5-6-7-8-9/h2-8H2,1H3",CNDHHGUSRIZDSL-UHFFFAOYSA-N,1-chlorooctane,4.7,148.1018782,148.1018782,0,43,0,0,0,6,9,0,0,0,0,0,0,0,1
11734,C3H5ClO2,108.52,CC(C(=O)O)Cl,CC(C(=O)O)Cl,"InChI=1S/C3H5ClO2/c1-2(4)3(5)6/h2H,1H3,(H,5,6)",GAWAYYRQGQZKCR-UHFFFAOYSA-N,2-chloropropanoic acid,0.8,107.9978071,107.9978071,37.3,61,0,1,2,1,6,0,1,0,1,0,0,0,1
6571,C3H5ClO,92.52,CC(=O)CCl,CC(=O)CCl,"InChI=1S/C3H5ClO/c1-3(5)2-4/h2H2,1H3",BULLHNJGPPOUOX-UHFFFAOYSA-N,1-chloropropan-2-one,0.6,92.0028925,92.0028925,17.1,42,0,0,1,1,5,0,0,0,0,0,0,0,1
8130,C7H14O,114.19,CCCCCCC=O,CCCCCCC=O,"InChI=1S/C7H14O/c1-2-3-4-5-6-7-8/h7H,2-6H2,1H3",FXHGMKSSBGDXIY-UHFFFAOYSA-N,heptanal,2.3,114.1044651,114.1044651,17.1,50,0,0,1,5,8,0,0,0,0,0,0,0,1
12372,C7H13N,111.18,CCCCCCC#N,CCCCCCC#N,"InChI=1S/C7H13N/c1-2-3-4-5-6-7-8/h2-6H2,1H3",SDAXRHHPNYTELL-UHFFFAOYSA-N,heptanenitrile,2.2,111.1047994,111.1047994,23.8,77,0,0,1,4,8,0,0,0,0,0,0,0,1
12244,C5H9N,83.13,CC(C)CC#N,CC(C)CC#N,"InChI=1S/C5H9N/c1-5(2)3-4-6/h5H,3H2,1-2H3",QHDRKFYEGYYIIK-UHFFFAOYSA-N,3-methylbutanenitrile,1.1,83.07349929,83.07349929,23.8,65,0,0,1,1,6,0,0,0,0,0,0,0,1
325,C10H14O,150.22,CC(C)C1=CC=C(C=C1)CO,CC(C)C1=CC=C(C=C1)CO,"InChI=1S/C10H14O/c1-8(2)10-5-3-9(7-11)4-6-10/h3-6,8,11H,7H2,1-2H3",OIGWAXDAPKFNCQ-UHFFFAOYSA-N,(4-propan-2-ylphenyl)methanol,2.3,150.1044651,150.1044651,20.2,101,0,1,1,2,11,0,0,0,0,0,0,0,1
880,C3H4O2,72.06,CC(=O)C=O,CC(=O)C=O,"InChI=1S/C3H4O2/c1-3(5)2-4/h2H,1H3",AIJULSRZWUXGPQ-UHFFFAOYSA-N,2-oxopropanal,-0.4,72.02112937,72.02112937,34.1,55,0,0,2,1,5,0,0,0,0,0,0,0,1
11011,C2Cl3N,144.38,C(#N)C(Cl)(Cl)Cl,C(#N)C(Cl)(Cl)Cl,"InChI=1S/C2Cl3N/c3-2(4,5)1-6",DRUIESSIVFYOMK-UHFFFAOYSA-N,"2,2,2-trichloroacetonitrile",2.1,142.909632,142.909632,23.8,82,0,0,1,0,6,0,0,0,0,0,0,0,1
2331,C7H7NO,121.14,C1=CC=C(C=C1)C(=O)N,C1=CC=C(C=C1)C(=O)N,"InChI=1S/C7H7NO/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H2,8,9)",KXDAEFPNCMNJSK-UHFFFAOYSA-N,benzamide,0.6,121.0527638,121.0527638,43.1,106,0,1,1,1,9,0,0,0,0,0,0,0,1
6409,C2H3F3O,100.04,C(C(F)(F)F)O,C(C(F)(F)F)O,"InChI=1S/C2H3F3O/c3-2(4,5)1-6/h6H,1H2",RHQDFWAXVIIEBN-UHFFFAOYSA-N,"2,2,2-trifluoroethanol",0.4,100.0135992,100.0135992,20.2,38,0,1,4,0,6,0,0,0,0,0,0,0,1
6525,C8H12O,124.18,C#CC1(CCCCC1)O,C#CC1(CCCCC1)O,"InChI=1S/C8H12O/c1-2-8(9)6-4-3-5-7-8/h1,9H,3-7H2",QYLFHLNFIHBCPR-UHFFFAOYSA-N,1-ethynylcyclohexan-1-ol,1.7,124.088815,124.088815,20.2,134,0,1,1,1,9,0,0,0,0,0,0,0,1
6560,C4H10O,74.12,CC(C)CO,CC(C)CO,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,2-methylpropan-1-ol,0.8,74.07316494,74.07316494,20.2,17,0,1,1,1,5,0,0,0,0,0,0,0,1
7471,C9H13N,135.21,CC1=CC=C(C=C1)N(C)C,CC1=CC=C(C=C1)N(C)C,"InChI=1S/C9H13N/c1-8-4-6-9(7-5-8)10(2)3/h4-7H,1-3H3",GYVGXEWAOAAJEU-UHFFFAOYSA-N,"N,N,4-trimethylaniline",2.8,135.1047994,135.1047994,3.2,90,0,0,1,1,10,0,0,0,0,0,0,0,1
980,C6H5NO3,139.11,C1=CC(=CC=C1[N+](=O)[O-])O,C1=CC(=CC=C1[N+](=O)[O-])O,"InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H",BTJIUGUIPKRLHP-UHFFFAOYSA-N,4-nitrophenol,1.9,139.026943,139.026943,66,123,0,1,3,0,10,0,0,0,0,0,0,0,1
7492,C6H4N2O4,168.11,C1=CC(=CC=C1[N+](=O)[O-])[N+](=O)[O-],C1=CC(=CC=C1[N+](=O)[O-])[N+](=O)[O-],InChI=1S/C6H4N2O4/c9-7(10)5-1-2-6(4-3-5)8(11)12/h1-4H,FYFDQJRXFWGIBS-UHFFFAOYSA-N,"1,4-dinitrobenzene",1.5,168.0171066,168.0171066,91.6,165,0,0,4,0,12,0,0,0,0,0,0,0,1
61017,C8H19N,129.24,CC(C)(C)CC(C)(C)N,CC(C)(C)CC(C)(C)N,"InChI=1S/C8H19N/c1-7(2,3)6-8(4,5)9/h6,9H2,1-5H3",QIJIUJYANDSEKG-UHFFFAOYSA-N,"2,4,4-trimethylpentan-2-amine",2,129.1517496,129.1517496,26,87,0,1,1,2,9,0,0,0,0,0,0,0,1
7895,C5H10O,86.13,CCCC(=O)C,CCCC(=O)C,"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",XNLICIUVMPYHGG-UHFFFAOYSA-N,pentan-2-one,0.9,86.07316494,86.07316494,17.1,47,0,0,1,2,6,0,0,0,0,0,0,0,1
8049,C14H26O4,258.35,CCOC(=O)CCCCCCCCC(=O)OCC,CCOC(=O)CCCCCCCCC(=O)OCC,"InChI=1S/C14H26O4/c1-3-17-13(15)11-9-7-5-6-8-10-12-14(16)18-4-2/h3-12H2,1-2H3",ONKUXPIBXRRIDU-UHFFFAOYSA-N,diethyl decanedioate,3.5,258.1831093,258.1831093,52.6,202,0,0,4,13,18,0,0,0,0,0,0,0,1
8058,C6H14,86.18,CCCCCC,CCCCCC,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",VLKZOEOYAKHREP-UHFFFAOYSA-N,hexane,3.9,86.10955045,86.10955045,0,12,0,0,0,3,6,0,0,0,0,0,0,0,1
3102,C13H10O,182.22,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,InChI=1S/C13H10O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,RWCCWEUUXYIKHB-UHFFFAOYSA-N,diphenylmethanone,3.4,182.0731649,182.0731649,17.1,165,0,0,1,2,14,0,0,0,0,0,0,0,1
67114,C11H15NO,177.24,CCN(CC)C1=CC=C(C=C1)C=O,CCN(CC)C1=CC=C(C=C1)C=O,"InChI=1S/C11H15NO/c1-3-12(4-2)11-7-5-10(9-13)6-8-11/h5-9H,3-4H2,1-2H3",MNFZZNNFORDXSV-UHFFFAOYSA-N,4-(diethylamino)benzaldehyde,2.5,177.1153641,177.1153641,20.3,146,0,0,2,4,13,0,0,0,0,0,0,0,1
13,C6H3Cl3,181.4,C1=CC(=C(C=C1Cl)Cl)Cl,C1=CC(=C(C=C1Cl)Cl)Cl,InChI=1S/C6H3Cl3/c7-4-1-2-5(8)6(9)3-4/h1-3H,PBKONEOXTCPAFI-UHFFFAOYSA-N,"1,2,4-trichlorobenzene",4,179.930033,179.930033,0,94,0,0,0,0,9,0,0,0,0,0,0,0,1
1183,C8H8O3,152.15,COC1=C(C=CC(=C1)C=O)O,COC1=C(C=CC(=C1)C=O)O,"InChI=1S/C8H8O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-5,10H,1H3",MWOOGOJBHIARFG-UHFFFAOYSA-N,4-hydroxy-3-methoxybenzaldehyde,1.2,152.0473441,152.0473441,46.5,135,0,1,3,2,11,0,0,0,0,0,0,0,1
5284499,C18H36O,268.5,CCCCCCCCC=CCCCCCCCCO,CCCCCCCC/C=C\CCCCCCCCO,"InChI=1S/C18H36O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h9-10,19H,2-8,11-18H2,1H3/b10-9-",ALSTYHKOOCGGFT-KTKRTIGZSA-N,(Z)-octadec-9-en-1-ol,7.4,268.2766158,268.2766158,20.2,175,0,1,1,15,19,0,0,0,0,1,1,0,1
